Date,AAPL,MSFT,NVDA,GOOGL,AMZN,^GSPC,^VIX
2020-04-09,64.95036315917969,157.77882385253906,6.549164772033691,59.96884536743164,102.13800048828125,2789.820068359375,41.66999816894531
2020-04-10,64.95036315917969,157.77882385253906,6.549164772033691,59.96884536743164,102.13800048828125,2789.820068359375,41.66999816894531
2020-04-11,64.95036315917969,157.77882385253906,6.549164772033691,59.96884536743164,102.13800048828125,2789.820068359375,41.66999816894531
2020-04-12,64.95036315917969,157.77882385253906,6.549164772033691,59.96884536743164,102.13800048828125,2789.820068359375,41.66999816894531
2020-04-13,66.22520446777344,158.13230895996094,6.721019268035889,60.15970230102539,108.44349670410156,2761.6298828125,41.16999816894531
2020-04-14,69.56978607177734,165.95726013183594,7.072201251983643,62.88436508178711,114.16600036621094,2846.06005859375,37.7599983215332
2020-04-15,68.9347915649414,164.21839904785156,6.994740962982178,62.490230560302734,115.38400268554688,2783.360107421875,40.84000015258789
2020-04-16,69.48253631591797,169.1483612060547,7.339946269989014,62.49668884277344,120.40950012207031,2799.550048828125,40.11000061035156
2020-04-17,68.53975677490234,170.63885498046875,7.280667304992676,63.56875228881836,118.75,2874.56005859375,38.150001525878906
2020-04-18,68.53975677490234,170.63885498046875,7.280667304992676,63.56875228881836,118.75,2874.56005859375,38.150001525878906
2020-04-19,68.53975677490234,170.63885498046875,7.280667304992676,63.56875228881836,118.75,2874.56005859375,38.150001525878906
2020-04-20,67.11707305908203,167.2566375732422,7.149412155151367,62.681575775146484,119.68049621582031,2823.159912109375,43.83000183105469
2020-04-21,65.04246520996094,160.3394012451172,6.712550163269043,60.246681213378906,116.40599822998047,2736.56005859375,45.40999984741211
2020-04-22,66.91592407226562,165.7853240966797,7.126994609832764,62.54539489746094,118.17449951171875,2799.31005859375,41.97999954223633
2020-04-23,66.6565933227539,163.7789306640625,7.073695182800293,63.179588317871094,119.97250366210938,2797.800048828125,41.380001068115234
2020-04-24,68.5809555053711,166.7693634033203,7.212672710418701,63.44947052001953,120.51100158691406,2836.739990234375,35.93000030517578
2020-04-25,68.5809555053711,166.7693634033203,7.212672710418701,63.44947052001953,120.51100158691406,2836.739990234375,35.93000030517578
2020-04-26,68.5809555053711,166.7693634033203,7.212672710418701,63.44947052001953,120.51100158691406,2836.739990234375,35.93000030517578
2020-04-27,68.62942504882812,166.2916717529297,7.399224281311035,63.164180755615234,118.80000305175781,2878.47998046875,33.290000915527344
2020-04-28,67.51700592041016,162.24066162109375,7.256757736206055,61.262088775634766,115.7040023803711,2863.389892578125,33.56999969482422
2020-04-29,69.73458862304688,169.52099609375,7.433594703674316,66.70892333984375,118.635498046875,2939.510009765625,31.229999542236328
2020-04-30,71.2057113647461,171.2216796875,7.279671669006348,66.9335708618164,123.69999694824219,2912.429931640625,34.150001525878906
2020-05-01,70.05936431884766,166.78851318359375,7.043059349060059,65.47333526611328,114.302001953125,2830.7099609375,37.189998626708984
2020-05-02,70.05936431884766,166.78851318359375,7.043059349060059,65.47333526611328,114.302001953125,2830.7099609375,37.189998626708984
2020-05-03,70.05936431884766,166.78851318359375,7.043059349060059,65.47333526611328,114.302001953125,2830.7099609375,37.189998626708984
2020-05-04,71.05062103271484,170.86813354492188,7.255014419555664,65.75067138671875,115.79949951171875,2842.739990234375,35.970001220703125
2020-05-05,72.11700439453125,172.70257568359375,7.31603479385376,67.04888153076172,115.88999938964844,2868.43994140625,33.61000061035156
2020-05-06,72.8610610961914,174.40321350097656,7.41690731048584,66.87044525146484,117.56300354003906,2848.419921875,34.119998931884766
2020-05-07,73.61478424072266,175.41600036621094,7.593244552612305,68.05583953857422,118.38050079345703,2881.18994140625,31.440000534057617
2020-05-08,75.36695098876953,176.44781494140625,7.783280849456787,68.80435180664062,118.98049926757812,2929.800048828125,27.979999542236328
2020-05-09,75.36695098876953,176.44781494140625,7.783280849456787,68.80435180664062,118.98049926757812,2929.800048828125,27.979999542236328
2020-05-10,75.36695098876953,176.44781494140625,7.783280849456787,68.80435180664062,118.98049926757812,2929.800048828125,27.979999542236328
2020-05-11,76.55286407470703,178.41600036621094,8.035334587097168,69.76111602783203,120.44999694824219,2930.18994140625,27.56999969482422
2020-05-12,75.67799377441406,174.37457275390625,7.773318290710449,68.3490982055664,117.84750366210938,2870.1201171875,33.040000915527344
2020-05-13,74.76425170898438,171.73756408691406,7.750904560089111,67.01458740234375,118.39600372314453,2820.0,35.279998779296875
2020-05-14,75.22357177734375,172.48281860351562,8.000467300415039,67.43854522705078,119.44249725341797,2852.5,32.61000061035156
2020-05-15,74.77883911132812,174.99562072753906,8.45899772644043,68.24371337890625,120.48899841308594,2863.699951171875,31.889999389648438
2020-05-16,74.77883911132812,174.99562072753906,8.45899772644043,68.24371337890625,120.48899841308594,2863.699951171875,31.889999389648438
2020-05-17,74.77883911132812,174.99562072753906,8.45899772644043,68.24371337890625,120.48899841308594,2863.699951171875,31.889999389648438
2020-05-18,76.54071807861328,176.6676025390625,8.717525482177734,68.84611511230469,121.31300354003906,2953.909912109375,29.299999237060547
